Page_Number,ROI,Column,Text_Line,Footnote_Text
48,ROI1,Col1,玉宸宫奇冤,
48,ROI1,Col1,出版社：天津人民美术,
48,ROI1,Col1,改编：吴秀英,
48,ROI1,Col1,绘画：周申,
48,ROI1,Col1,85年7月1版1次64开,
48,ROI1,Col1,印数：20万定价：0.21元,
48,ROI1,Col1,市场交流价：,
48,ROI1,Col1,9品：8元,
48,ROI1,Col1,10品：15元,
48,ROI1,Col2,甘罗十二为丞相,
48,ROI1,Col2,出版社：少年儿童,
48,ROI1,Col2,改编：鹤仙,
48,ROI1,Col2,绘画：赵仁年,
48,ROI1,Col2,85年12月1版1次64开,
48,ROI1,Col2,印数：23.5万定价：0.19元,
48,ROI1,Col2,市场交流价：,
48,ROI1,Col2,9品：5元,
48,ROI1,Col2,10品：10元,
48,ROI1,Col3,孙悟空仗义救鸳鸯,
48,ROI1,Col3,出版社：河北美术,
48,ROI1,Col3,改编：尚羡智,
48,ROI1,Col3,绘者：豁志,
48,ROI1,Col3,83年7月1版1次64开,
48,ROI1,Col3,印数：39.5万定价：0.15元,
48,ROI1,Col3,市场交流价：,
48,ROI1,Col3,9品：5元,
48,ROI1,Col3,10品：10元,
48,ROI1,Col4,司马迁,
48,ROI1,Col4,出版社：河北美术,
48,ROI1,Col4,改编：武锋冯新广,
48,ROI1,Col4,绘者：陈冬至,
48,ROI1,Col4,83年9月1版1次64开,
48,ROI1,Col4,印数：2.2万定价：0.16元,
48,ROI1,Col4,市场交流价：,
48,ROI1,Col4,9品：10元,
48,ROI1,Col4,10品：20元,
48,ROI2,Col1,打豹记,
48,ROI2,Col1,出版社：上海人民,
48,ROI2,Col1,改编：毛亮英肖孔,
48,ROI2,Col1,绘画：罗盘,
48,ROI2,Col1,74年2月1版1次60开,
48,ROI2,Col1,印数：150万定价：0.06元,
48,ROI2,Col1,市场交流价：,
48,ROI2,Col1,9品：35元,
48,ROI2,Col1,10品：60元,
48,ROI2,Col2,打豹记,
48,ROI2,Col2,出版社：天津人民,
48,ROI2,Col2,编文：刘建平,
48,ROI2,Col2,绘画：刘建平,
