Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Publisher,Publisher_1,Publisher_2,Publisher_Location,Publication_Month,Year,Edition,Format（开本）,Print_Run,Price[元],Market_Exchange_price_9品[元],Market_Exchange_Price_10品[元],Source,Category/Chapter,Footnotes,Comments,Original_OCR_Data,OCR_Process
荒野的呼唤,荒野的呼唤,,改编：浅草易寒 绘画：黄云松张昌洵,,,改编：浅草,浅草,改编,改编：易寒,易寒,改编,绘画：黄云松,黄云松,绘画,绘画：张昌洵,张昌洵,绘画,,,,,,,浙江少年儿童,浙江少年儿童,,杭州,1,1985,1版1次,64,9.53万,0.14,15,25,Ref002:143,单册：玖划,,,荒野的呼唤/出版社：浙江少年儿童/改编：浅草易寒/绘画：黄云松张昌洵/85年1月1版1次64开/印数：9.53万定价：0.14元/市场交流价：/9品：15元/10品：25元,PaddlePaddle
贵妇还乡,贵妇还乡,,改编：任宝贤 绘画：高燕,,,改编：任宝贤,任宝贤,改编,绘画：高燕,高燕,绘画,,,,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,9,1985,1版1次,64,32.63万,0.28,10,20,Ref002:143,单册：玖划,,,贵妇还乡/出版社：辽宁美术/改编：任宝贤/绘画：高燕/85年9月1版1次64开/印数：32.63万定价：0.28元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
贵妇还乡,贵妇还乡,,改编：方文 绘画：叶家斌,,,改编：方文,方文,改编,绘画：叶家斌,叶家斌,绘画,,,,,,,,,,,,,江苏美术,江苏美术,,南京,1,1984,1版1次,64,15.81万,0.11,10,15,Ref002:143,单册：玖划,,,贵妇还乡/出版社：江苏美术/改编：方文/绘画：叶家斌/84年1月1版1次64开/印数：15.81万定价：0.11元/市场交流价：/9品：10元/10品：15元,PaddlePaddle
茶花女（上下）,茶花女,（上下）,改编：李白英等 绘画：陈俭,,,改编：李白英,李白英,改编,改编：等,等,改编,绘画：陈俭,陈俭,绘画,,,,,,,,,,上海人民美术,上海人民美术,,上海,6,1980,1版1次,64,30万,0.58,20（全套）,30,Ref002:144,单册：玖划,,,茶花女（上下）/出版社：上海人民美术/改编：李白英等/绘画：陈俭/80年6月1版1次64开/印数：30万定价：0.58元/市场交流价：/9品：20元（全套）/10品：30元,PaddlePaddle
玛格丽特,玛格丽特,,改编：志枚 绘画：蔡超等,,,改编：志枚,志枚,改编,绘画：蔡超,蔡超,绘画,绘画：等,等,绘画,,,,,,,,,,江西人民,江西人民,,南昌,8,1981,1版1次,64,25万,0.18,10,20,Ref002:144,单册：玖划,,,玛格丽特/出版社：江西人民/改编：志枚/绘画：蔡超等/81年8月1版1次64开/印数：25万定价：0.18元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
茶花女,茶花女,,改编：白虹 绘画：高燕,,,改编：白虹,白虹,改编,绘画：高燕,高燕,绘画,,,,,,,,,,,,,浙江人民美术,浙江人民美术,,杭州,11,1983,1版1次,64,12万,0.17,15,25,Ref002:144,单册：玖划,,,茶花女/出版社：浙江人民美术/改编：白虹/绘画：高燕/83年11月1版1次64开/印数：12万定价：0.17元/市场交流价：/9品：15元/10品：25元,PaddlePaddle
茶花女,茶花女,,改编：徐礼娴 绘画：刘惠汉等,,,改编：徐礼娴,徐礼娴,改编,绘画：刘惠汉,刘惠汉,绘画,绘画：等,等,绘画,,,,,,,,,,岭南美术,岭南美术,,广州,4,1983,1版1次,64,31万,0.27,8,15,Ref002:144,单册：玖划,,,茶花女/出版社：岭南美术/改编：徐礼娴/绘画：刘惠汉等/83年4月1版1次64开/印数：31万定价：0.27元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
冒名顶替（上下）,冒名顶替,（上下）,改编：柏立 绘画：胡克礼恽南平,,,改编：柏立,柏立,改编,绘画：胡克礼,胡克礼,绘画,绘画：恽南平,恽南平,绘画,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,7,1985,1版1次,64,20.1万,0.37,20（全套）,30,Ref002:144,单册：玖划,,,冒名顶替 (上下)/出版社：辽宁美术/改编：柏立/绘画：胡克礼恽南平/85年7月1版1次64开/印数：20.1万定价：0.37元/市场交流价：/9品：20元（全套）/10品：30元,PaddlePaddle
哈姆莱特,哈姆莱特,,改编：张月华 绘画：李皓,,,改编：张月华,张月华,改编,绘画：李皓,李皓,绘画,,,,,,,,,,,,,辽宁美术,辽宁美术,,沈阳,3,1985,1版1次,64,10.2万,0.43,20,40,Ref002:144,单册：玖划,,,哈姆莱特/出版社：辽宁美术/改编：张月华/绘画：李皓/85年3月1版1次64开/印数：10.2万定价：0.43元/市场交流价：/9品：20元/10品：40元,PaddlePaddle
钦差大臣,钦差大臣,,改编：陆和荪 绘画：胡振宇,,,改编：陆和荪,陆和荪,改编,绘画：胡振宇,胡振宇,绘画,,,,,,,,,,,,,浙江人民美术,浙江人民美术,,杭州,9,1981,1版1次,64,75[sic.],0.15,8,15,Ref002:144,单册：玖划,,Print_run_sic. ,钦差大臣/出版社：浙江人民美术/改编：陆和荪/绘画：胡振宇/81年9月1版1次64开/印数：75 定价：0.15元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
钦差大臣,钦差大臣,,改编：黄建中 绘者：王书朋,,,改编：黄建中,黄建中,改编,绘者：王书朋,王书朋,绘者,,,,,,,,,,,,,湖北人民,湖北人民,,武汉,11,1981,1版1次,64,24.67万,0.23,15,30,Ref002:144,单册：玖划,,,钦差大臣/出版社：湖北人民/改编：黄建中/绘者：王书朋/81年11月1版1次64开/印数：24.67万 定价：0.23元/市场交流价：/9品：15元/10品：30元,PaddlePaddle
哥伦布,哥伦布,,改编：李德恩 绘画：不详,,,改编：李德恩,李德恩,改编,绘画：不详,不详,绘画,,,,,,,,,,,,,海洋,海洋,,上海,3,1983,1版1次,64,,0.29,6,10,Ref002:145,单册：玖划,,,哥伦布/出版社：海洋/改编：李德恩/绘画：不详/83年3月1版1次64开/印数：未详定价：0.29元/市场交流价：/9品：6元/10品：10元,PaddlePaddle
贵族迷,贵族迷,,改编：丁立平 绘画：聂磊秀公,,,改编：丁立平,丁立平,改编,绘画：聂磊,聂磊,绘画,绘画：秀公,秀公,绘画,,,,,,,,,,江苏美术,江苏美术,,南京,5,1984,1版1次,64,18.73万,0.23,8,12,Ref002:145,单册：玖划,,Sic._Author_Core_2,贵族迷/出版社：江苏美术/改编：丁立平/绘画：聂磊秀公/84年5月1版1次64开/印数：18.73万定价：0.23元/市场交流价：/9品：8元/10品：12元,PaddlePaddle
钢铁是怎样炼成的,钢铁是怎样炼成的,,改编：王素 绘画：毅进,,,改编：王素,王素,改编,绘画：毅进,毅进,绘画,,,,,,,,,,,,,人民美术,人民美术,,,6,1972,1版1次,60,,0.22,30（全套二册）,60,Ref002:145,单册：玖划,,,钢铁是怎样炼成的/出版社：人民美术/改编：王素/绘画：毅进/72年6月1版1次60开/印数：未详定价：0.22元/市场交流价：/9品：30元（全套二册）/10品：60元,PaddlePaddle
神猎手,神猎手,,改编：浅草 绘画：黄云松,,,改编：浅草,浅草,改编,绘画：黄云松,黄云松,绘画,,,,,,,,,,,,,福建人民,福建人民,,福州,5,1981,1版1次,64,31.34万,0.13,10,15,Ref002:145,单册：玖划,,,神猎手/出版社：福建人民/改编：浅草/绘画：黄云松/81年5月1版1次64开/印数：31.34万定价：0.13元/市场交流价：/9品：10元/10品：15元,PaddlePaddle
柯楚别依,柯楚别依,,改编：庄宏安 绘画：罗兴,,,改编：庄宏安,庄宏安,改编,绘画：罗兴,罗兴,绘画,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,3,1984,2版1次,60,28.9万,0.36,80,150,Ref002:145,单册：玖划,,,柯楚别依/出版社：上海人民美术/改编：庄宏安/绘画：罗兴/84年3月2版1次60开/印数：28.9万定价：0.36元/市场交流价：/9品：80元/10品：150元,PaddlePaddle
看不见的战线,看不见的战线,,改编：红铁 绘画：杨秀昆杨松杰,,,改编：红铁,红铁,改编,绘画：杨秀昆,杨秀昆,绘画,绘画：杨松杰,杨松杰,绘画,,,,,,,,,,黑龙江人民,黑龙江人民,,哈尔滨,3,1973,1版1次,60,,0.18,60,150,Ref002:145,单册：玖划,,,看不见的战线/出版社：黑龙江人民/改编：红铁/绘画：杨秀昆 杨松杰/73年3月1版1次60开/印数：未详定价：0.18元/市场交流价：/9品：60元/10品：150元,PaddlePaddle
徐九经判案,徐九经判案,,改编：谢锡光 绘画：黄文庆,,,改编：谢锡光,谢锡光,改编,绘画：黄文庆,黄文庆,绘画,,,,,,,,,,,,,岭南美术,岭南美术,,广州,1,1983,1版1次,64,10.9万,0.21,6,12,Ref002:145,单册：拾划,,,22 酒醉之后，他就抱着歪脖子树感叹。/徐九经判案/出版社：岭南美术/改编：谢锡光/绘画：黄文庆/83年1月1版1次64开/印数：10.9万定价：0.21元/市场交流价：/9品：6元/10品：12元,PaddlePaddle
徐九经升官记,徐九经升官记,,改编：王素一 绘画：张新国,,,改编：王素一,王素一,改编,绘画：张新国,张新国,绘画,,,,,,,,,,,,,宁夏人民美术,宁夏人民美术,,,6,1982,1版1次,64,45.65万,0.15,10,15,Ref002:145,单册：拾划,,,徐九经升官记/出版社：宁夏人民美术/改编：王素一/绘画：张新国/82年6月1版1次64开/印数：45.65万定价：0.15元/市场交流价：/9品：10元/10品：15元,PaddlePaddle
秦王李世民,秦王李世民,,改编：春夫 绘画：方隆昌,,,改编：春夫,春夫,改编,绘画：方隆昌,方隆昌,绘画,,,,,,,,,,,,,湖南美术,湖南美术,,长沙,2,1984,1版1次,64,19.7万,0.25,8,15,Ref002:146,单册：拾划,,,秦王李世民/出版社：湖南美术/改编：春夫/绘画：方隆昌/84年2月1版1次64开/印数：19.7万定价：0.25元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
唐太宗,唐太宗,,改编：白东轩等 绘画：项维仁,,,改编：白东轩,白东轩,改编,改编：等,等,改编,绘画：项维仁,项维仁,绘画,,,,,,,,,,上海人民美术,上海人民美术,,上海,6,1979,1版1次,60,50万,0.17,40,120,Ref002:146,单册：拾划,,,唐太宗/出版社：上海人民美术/改编：白东轩等/绘画：项维仁/79年6月1版1次60开/印数：50万定价：0.17元/市场交流价：/9品：40元/10品：120元,PaddlePaddle
唐公主和亲,唐公主和亲,,改编：邬和镒 绘画：方楚雄等,,,改编：邬和镒,邬和镒,改编,绘画：方楚雄,方楚雄,绘画,绘画：等,等,绘画,,,,,,,,,,湖南美术,湖南美术,,长沙,10,1981,1版1次,64,60万,0.13,8,15,Ref002:146,单册：拾划,,,唐公主和亲/出版社：湖南美术/改编：邬和镒/绘画：方楚雄等/81年10月1版1次64开/印数：60万定价：0.13元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
唐赛儿,唐赛儿,,改编：秦翎 绘画：李立,,,改编：秦翎,秦翎,改编,绘画：李立,李立,绘画,,,,,,,,,,,,,长江文艺,长江文艺,,武汉,10,1983,1版1次,64,27.9万,0.13,8,15,Ref002:146,单册：拾划,,,唐赛儿/出版社：长江文艺/改编：秦翎/绘画：李立/83年10月1版1次64开/印数：27.9万定价：0.13元/市场交流价：/9品：8元/10品：15元,PaddlePaddle
海瑞,海瑞,,改编：沈为宁 绘画：刘芸生,,,改编：沈为宁,沈为宁,改编,绘画：刘芸生,刘芸生,绘画,,,,,,,,,,,,,江苏人民,江苏人民,,南京,3,1980,1版1次,64,30万,0.15,15,25,Ref002:146,单册：拾划,《海瑞》江苏版，“⼈物传说故事”系列之⼀，在“套书”部分另有介绍。,,海瑞/出版社：江苏人民/改编：沈为宁/绘画：刘芸生/80年3月1版1次64开/印数：30万定价：0.15元/市场交流价：/9品：15元/10品：25元,PaddlePaddle
海瑞罢官,海瑞罢官,,改编：李遵义 绘画：吴景田,,,改编：李遵义,李遵义,改编,绘画：吴景田,吴景田,绘画,,,,,,,,,,,,,吉林人民,吉林人民,,长春,8,1980,1版1次,64,31.026万,0.11,10,18,Ref002:146,单册：拾划,,,海瑞罢官/出版社：吉林人民/改编：李遵义/绘画：吴景田/80年8月1版1次64开/印数：31.026万定价：0.11元/市场交流价：/9品：10元/10品：18元,PaddlePaddle
海瑞巧办胡公子,海瑞巧办胡公子,,改编：许凤仪 绘画：郭荣,,,改编：许凤仪,许凤仪,改编,绘画：郭荣,郭荣,绘画,,,,,,,,,,,,,江苏人民,江苏人民,,南京,8,1982,1版1次,64,43.1万,0.11,5,12,Ref002:146,单册：拾划,,,海瑞巧办胡公子/出版社：江苏人民/改编：许凤仪/绘画：郭荣/82年8月1版1次64开/印数：43.1万定价：0.11元/市场交流价：/9品：5元/10品：12元,PaddlePaddle
海仙花,海仙花,,改编：陈涛 绘画：蚁美谐等,,,改编：陈涛,陈涛,改编,绘画：蚁美谐,蚁美谐,绘画,绘画：等,等,绘画,,,,,,,,,,科学普及广州分社,科学普及广州分社,,,3,1985,1版1次,64,,0.18,5,10,Ref002:146,单册：拾划,,,海仙花/出版社：科学普及广州分社/改编：陈涛/绘画：蚁美谐等/85年3月1版1次64开/印数：未详 定价：0.18/元/市场交流价：/9品：5元,PaddlePaddle
秦皇入海,秦皇入海,,改编：旭风 绘画：侯长春,,,改编：旭风,旭风,改编,绘画：侯长春,侯长春,绘画,,,,,,,,,,,,,海洋,海洋,,上海,1,1985,1版1次,64,,0.15,5,10,Ref002:147,单册：拾划,,,秦皇入海/出版社：海洋/改编：旭风/绘画：侯长春/85年1月1版1次64开/印数：未详定价：0.15元/市场交流价：/9品：5元/10品：10元,PaddlePaddle
秦王斩荆轲,秦王斩荆轲,,改编：何钟文 绘画：雷金池,,,改编：何钟文,何钟文,改编,绘画：雷金池,雷金池,绘画,,,,,,,,,,,,,河北人民,河北人民,,石家庄,2,1976,1版1次,64,43万,0.09,35,60,Ref002:147,单册：拾划,,,秦王斩荆轲/出版社：河北人民/改编：何钟文/绘画：雷金池/76年2月1版1次64开/印数：43万定价：0.09元/市场交流价：/9品：35元/10品：60元,PaddlePaddle
钱塘血案,钱塘血案,,改编：羡智 绘画：辛鹤江,,,改编：羡智,羡智,改编,绘画：辛鹤江,辛鹤江,绘画,,,,,,,,,,,,,河北美术,河北美术,,石家庄,12,1985,1版1次,64,8.3万,0.32,10,20,Ref002:147,单册：拾划,,,钱塘血案/出版社：河北美术/改编：羡智/绘画：辛鹤江/85年12月1版1次64开/印数：8.3万定价：0.32元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
晁错削藩,晁错削藩,,改编：李光羽 绘画：徐正平凌涛,,,改编：李光羽,李光羽,改编,绘画：徐正平,徐正平,绘画,绘画：凌涛,凌涛,绘画,,,,,,,,,,上海人民,上海人民,,上海,4,1976,1版1次,64,,0.1,10,25,Ref002:147,单册：拾划,,,晁错削藩/出版社：上海人民/改编：李光羽/绘画：徐正平凌涛/76年4月1版1次64开/印数：未详定价：0.10元/市场交流价：/9品：10元/10品：25元,PaddlePaddle
鸳鸯剑,鸳鸯剑,,改编：洪毅 绘画：颜梅华,,,改编：洪毅,洪毅,改编,绘画：颜梅华,颜梅华,绘画,,,,,,,,,,,,,天津人民美术,天津人民美术,,天津,7,1985,1版1次,64,18.16万,0.33,30,80,Ref002:147,单册：拾划,,,鸳鸯剑/出版社：天津人民美术/改编：洪毅/绘画：颜梅华/85年7月1版1次64开/印数：18.16万定价：0.33元/市场交流价：/9品：30元/10品：80元,PaddlePaddle
恩与仇,恩与仇,,改编：刘抒 绘画：卢延光,,,改编：刘抒,刘抒,改编,绘画：卢延光,卢延光,绘画,,,,,,,,,,,,,上海人民美术,上海人民美术,,上海,3,1983,1版1次,64,37万,0.14,10,20,Ref002:147,单册：拾划,,,恩与仇/出版社：上海人民美术/改编：刘抒/绘画：卢延光/83年3月1版1次64开/印数：37万定价：0.14元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
剑,剑,,改编：李莉梁益谦 绘画：李新华,,,改编：李莉,李莉,改编,改编：梁益谦,梁益谦,改编,绘画：李新华,李新华,绘画,,,,,,,,,,河南美术,河南美术,,郑州,10,1985,1版1次,64,2.3万,0.22,40,80,Ref002:147,单册：拾划,,,剑/出版社：河南美术/改编：李莉梁益谦/绘画：李新华/85年10月1版1次64开/印数：2.3万定价：0.22元/市场交流价：/9品：40元/10品：80元,PaddlePaddle
珠还合浦,珠还合浦,,改编：陈培栋 绘画：邓二龙,,,改编：陈培栋,陈培栋,改编,绘画：邓二龙,邓二龙,绘画,,,,,,,,,,,,,广西人民,广西人民,,南宁,8,1980,1版1次,64,8万,0.13,10,20,Ref002:147,单册：拾划,,,珠还合浦/出版社：广西人民/改编：陈培栋/绘画：邓二龙/80年8月1版1次64开/印数：8万定价：0.13元/市场交流价：/9品：10元/10品：20元,PaddlePaddle
胭脂,胭脂,,改编：黄钟 绘画：苏正刚,,,改编：黄钟,黄钟,改编,绘画：苏正刚,苏正刚,绘画,,,,,,,,,,,,,人民美术,人民美术,,,7,1982,1版1次,60,15万,0.19,20,40,Ref002:148,单册：拾划,,Title_missing_sic.,出版社：人民美术/改编：黄钟/绘画：苏正刚 2/82年7月1版1次60开/印数：15万定价：0.19元/市场交流价：/9品：20元/10品：40元,PaddlePaddle
真假瓷观音,真假瓷观音,,改编：叶庆瑞 绘画：卢延光,,,改编：叶庆瑞,叶庆瑞,改编,绘画：卢延光,卢延光,绘画,,,,,,,,,,,,,江苏人民,江苏人民,,南京,12,1982,1版1次,64,17.28万,0.13,5,10,Ref002:148,单册：拾划,,,真假瓷观音/出版社：江苏人民/改编：叶庆瑞/绘画：卢延光/82年12月1版1次64开/印数：17.28万定价：0.13元/市场交流价：/9品：5.00元/10品：10.00元,PaddlePaddle
梁山伯与祝英台,梁山伯与祝英台,,改编：司徒佩 绘画：王叔晖,,,改编：司徒佩,司徒佩,改编,绘画：王叔晖,王叔晖,绘画,,,,,,,,,,,,,人民美术,人民美术,,,2,1981,2版2次,60,152万,0.15,60,150,Ref002:148,单册：拾划,,,梁山伯与祝英台/出版社：人民美术/改编：司徒佩/绘画：王叔晖/81年2月2版2次60开/印数：152万 定价：0.15元/市场交流价：/9品：60元/10品：150元,PaddlePaddle
高文举,高文举,,改编：知希 绘画：陈丹旭,,,改编：知希,知希,改编,绘画：陈丹旭,陈丹旭,绘画,,,,,,,,,,,,,福建人民,福建人民,,福州,2,1981,1版1次,64,32.04万,0.1,25,40,Ref002:148,单册：拾划,,,高文举/出版社：福建人民/改编：知希/绘画：陈丹旭/81年2月1版1次64开/印数：32.04万定价：0.10元/市场交流价：/9品：25元/10品：40元,PaddlePaddle
铁道卫兵,铁道卫兵,,改编：集体 绘画：集体,,,改编：集体,集体,改编,绘画：集体,集体,绘画,,,,,,,,,,,,,四川人民,四川人民,,成都,11,1973,1版1次,60,,0.12,30,50,Ref002:148,单册：拾划,,,铁道卫兵/出版社：四川人民/改编：集体/绘画：集体/73年11月1版1次60开/印数：未详定价：0.12元/市场交流价：/9品：30元/10品：50元,PaddlePaddle
