Title,Title_Core,Title_Extra,Author,Author_Core,Author_Extra,Author_1,Author_Core_1,Author_Role_1,Author_2,Author_Core_2,Author_Role_2,Author_3,Author_Core_3,Author_Role_3,Author_4,Author_Core_4,Author_Role_4,Author_5,Author_Core_5,Author_Role_5,Author_6,Author_Core_6,Author_Role_6,Author_7,Author_Core_7,Author_Role_7,Publisher,Publisher_Location,Publication_Month,Year,Format,Print_Run,Page_Count,Additional_Info,Editorial_Comments,Source,Price,
一个农民和四十八个秀才,一个农民和四十八个秀才,,束为原著、田风改编、赵晋、苏起峰绘图,束为原著、田风改编、赵晋、苏起峰绘图,,束为原著,束为,原著,田风改编,田风,改编,赵晋,赵晋,,苏起峰绘图,苏起峰,绘图,,,,,,,,,,江苏人民出版社,南京,2,1957,,52,,,Flagged_Author_Core_(n)=1,Ref004: 223,0.14,
一只怀表,一只怀表,,方仁寿改编、郭德训绘图,方仁寿改编、郭德训绘图,,方仁寿改编,方仁寿,改编,郭德训绘图,郭德训,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,31,,,,Ref004: 223,0.16,
一对星星,一对星星,,肖洛改编、顾乃琛画,肖洛改编、顾乃琛画,,肖洛改编,肖洛,改编,顾乃琛画,顾乃琛,画,,,,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,35,,,,Ref004: 223,0.13,
一本书,一本书,,邱勋原著、丁力改编、吴君琪绘图,邱勋原著、丁力改编、吴君琪绘图,,邱勋原著,邱勋,原著,丁力改编,丁力,改编,吴君琪绘图,吴君琪,绘图,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,20,,,,Ref004: 224,0.11,
二铁和蓬蓬,二铁和蓬蓬,,张文俊、陈庆元改编、康平绘图,张文俊、陈庆元改编、康平绘图,,张文俊,张文俊,,陈庆元改编,陈庆元,改编,康平绘图,康平,绘图,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,15,,,,Ref004: 224,0.1,
三个秘诀,三个秘诀,,肖洛改编、李维绘图,肖洛改编、李维绘图,,肖洛改编,肖洛,改编,李维绘图,李维,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,7,1957,,10,,,,Ref004: 224,0.1,
小游击队员,小游击队员,,张蕙改编、杨培钊绘图,张蕙改编、杨培钊绘图,,张蕙改编,张蕙,改编,杨培钊绘图,杨培钊,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,6,1957,,25,,,,Ref004: 224,0.18,
小根子,小根子,,瞿慕云改编、金若水绘图,瞿慕云改编、金若水绘图,,瞿慕云改编,瞿慕云,改编,金若水绘图,金若水,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,17,,,,Ref004: 224,0.14,
山上的怪人,山上的怪人,,毛彬原著、田逸民改编,毛彬原著、田逸民改编,,毛彬原著,毛彬,原著,田逸民改编,田逸民,改编,,,,,,,,,,,,,,,,江苏人民出版社,南京,1,1957,,34,,,,Ref004: 224,0.22,
山沟里的漆黑夜,山沟里的漆黑夜,,程鸥改编、胡祖清绘图,程鸥改编、胡祖清绘图,,程鸥改编,程鸥,改编,胡祖清绘图,胡祖清,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,23,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.14,
天女散花,天女散花,,夏耘改编、宗静风绘图,夏耘改编、宗静风绘图,,夏耘改编,夏耘,改编,宗静风绘图,宗静风,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,30,,,,Ref004: 224,0.11,
太平天国,太平天国,,江苏人民出版社美术编辑室改绘,江苏人民出版社美术编辑室改绘,,江苏人民出版社美术编辑室改绘,江苏人民出版社美术编辑室改,绘,,,,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,60,,,,Ref004: 224,0.24,
母爱,母爱,,小倩改编、黄丕谟绘图,小倩改编、黄丕谟绘图,,小倩改编,小倩,改编,黄丕谟绘图,黄丕谟,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,31,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.13,
石牌坊,石牌坊,,杨槐原著、笑柳改编、周卓人绘,杨槐原著、笑柳改编、周卓人绘,,杨槐原著,杨槐,原著,笑柳改编,笑柳,改编,周卓人绘,周卓人,绘,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,17,,,"Flagged_Author_Core_(n)=1,2",Ref004: 224,0.11,
白头翁,白头翁,,南天原著、严定宪、方彭年编绘,南天原著、严定宪、方彭年编绘,,南天原著,南天,原著,严定宪,严定宪,,方彭年编绘,方彭年,编绘,,,,,,,,,,,,,江苏人民出版社,南京,3,1957,,21,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.1,
龙马,龙马,,王景樾编文、赵越绘图,王景樾编文、赵越绘图,,王景樾编文,王景樾,编文,赵越绘图,赵越,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,10,1957,,32,,,,Ref004: 224,0.17,
玉米姑娘,玉米姑娘,,马春阳原著、黄彻吾改编、蒋荣先绘图,马春阳原著、黄彻吾改编、蒋荣先绘图,,马春阳原著,马春阳,原著,黄彻吾改编,黄彻吾,改编,蒋荣先绘图,蒋荣先,绘图,,,,,,,,,,,,,江苏人民出版社,南京,10,1957,,7.5,,,,Ref004: 224,0.13,
冬天的玫瑰,冬天的玫瑰,,李直绘图,李直绘图,,李直绘图,李直,绘图,,,,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,37,,,,Ref004: 224,0.13,
电话,电话,,苗林改编、刘仲文绘图,苗林改编、刘仲文绘图,,苗林改编,苗林,改编,刘仲文绘图,刘仲文,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,6,,,,Ref004: 224,0.13,
老鹰岩探矿,老鹰岩探矿,,夏耘、罗盘画,夏耘、罗盘画,,夏耘,夏耘,,罗盘画,罗盘,画,,,,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,15,,,,Ref004: 224,0.1,
在昆仑山中,在昆仑山中,,江澄改编、黄丕谟画、周叶萍原著,江澄改编、黄丕谟画、周叶萍原著,,江澄改编,江澄,改编,黄丕谟画,黄丕谟,画,周叶萍原著,周叶萍,原著,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,26,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.16,
在和平的日子里,在和平的日子里,,蓝谷改编、叶善菉画,蓝谷改编、叶善菉画,,蓝谷改编,蓝谷,改编,叶善菉画,叶善菉,画,,,,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,12.5,,,,Ref004: 224,0.16,
她检举了丈夫,她检举了丈夫,,明泉改编、赵升仁、王忠山绘图,明泉改编、赵升仁、王忠山绘图,,明泉改编,明泉,改编,赵升仁,赵升仁,,王忠山绘图,王忠山,绘图,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,15,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.15,
同桌,同桌,,张蕙改编、金丽云绘图,张蕙改编、金丽云绘图,,张蕙改编,张蕙,改编,金丽云绘图,金丽云,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,17,,,,Ref004: 224,0.15,
连环计,连环计,,张光炎改编、盛焕文绘图,张光炎改编、盛焕文绘图,,张光炎改编,张光炎,改编,盛焕文绘图,盛焕文,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,118,,,,Ref004: 224,0.19,
两个小伙伴,两个小伙伴,,山鹰改编、虞富春绘图,山鹰改编、虞富春绘图,,山鹰改编,山鹰,改编,虞富春绘图,虞富春,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,24,,,,Ref004: 224,0.16,
苏娅,苏娅,,瑛瑛改编、李枫等绘图,瑛瑛改编、李枫等绘图,,瑛瑛改编,瑛瑛,改编,李枫等绘图,李枫,绘图,等绘图,等,绘图,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,21,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.16,
抢渡元江,抢渡元江,,续思原著、蓝谷改编、朱然绘图,续思原著、蓝谷改编、朱然绘图,,续思原著,续思,原著,蓝谷改编,蓝谷,改编,朱然绘图,朱然,绘图,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,25,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.11,
国庆十点钟,国庆十点钟,,苗林改编、叶大荣、潘晋华绘图,苗林改编、叶大荣、潘晋华绘图,,苗林改编,苗林,改编,叶大荣,叶大荣,,潘晋华绘图,潘晋华,绘图,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,27,,,,Ref004: 224,0.24,
定计斩赵王,定计斩赵王,,山鹰改编、朱光玉、李福宝绘图,山鹰改编、朱光玉、李福宝绘图,,山鹰改编,山鹰,改编,朱光玉,朱光玉,,李福宝绘图,李福宝,绘图,,,,,,,,,,,,,江苏人民出版社,南京,6,1957,,57,,,,Ref004: 224,0.17,
和好,和好,,幼鹰改编、金立德绘图,幼鹰改编、金立德绘图,,幼鹰改编,幼鹰,改编,金立德绘图,金立德,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,19,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.1,
青牛湖,青牛湖,,小苏改编、徐一呜绘图,小苏改编、徐一呜绘图,,小苏改编,小苏,改编,徐一呜绘图,徐一呜,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,10,1957,,30,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.13,
金草鞋,金草鞋,,张业懋编文、孙吉昌绘图,张业懋编文、孙吉昌绘图,,张业懋编文,张业懋,编文,孙吉昌绘图,孙吉昌,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,29,,,,Ref004: 224,0.13,
宝贝种子,宝贝种子,,小华改编、王达弗绘图,小华改编、王达弗绘图,,小华改编,小华,改编,王达弗绘图,王达弗,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,30,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.11,
奇袭,奇袭,,末尘改编、程修画,末尘改编、程修画,,末尘改编,末尘,改编,程修画,程修,画,,,,,,,,,,,,,,,,江苏人民出版社,南京,10,1957,,38,,,Flagged_Author_Core_(n)=1,Ref004: 224,0.13,
采葡萄,采葡萄,,阿德、阿白编绘,阿德、阿白编绘,,阿德,阿德,,阿白编绘,阿白,编绘,,,,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,9.5,,,,Ref004: 224,0.11,
拖拉机队的新人,拖拉机队的新人,,苗林改编、陈冰心绘,苗林改编、陈冰心绘,,苗林改编,苗林,改编,陈冰心绘,陈冰心,绘,,,,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,7,,,,Ref004: 224,0.14,
胆小鬼,胆小鬼,,时间著文、刘微、陆青画,时间著文、刘微、陆青画,,时间著文,时间,著文,刘微,刘微,,陆青画,陆青,画,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,12,,,,Ref004: 224,0.14,
信鸽和军犬,信鸽和军犬,,尤・盖尔曼原著、山鹰改编、吴夔绘图,尤・盖尔曼原著、山鹰改编、吴夔绘图,,尤・盖尔曼原著,尤・盖尔曼,原著,山鹰改编,山鹰,改编,吴夔绘图,吴夔,绘图,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,35,,,,Ref004: 224,0.14,
种桃树,种桃树,,顾心瑜编文、于元绘图,顾心瑜编文、于元绘图,,顾心瑜编文,顾心瑜,编文,于元绘图,于元,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,1,1957,,18,,,,Ref004: 225,0.2,
急拿王兆,急拿王兆,,江澄改编、虞富春绘,江澄改编、虞富春绘,,江澄改编,江澄,改编,虞富春绘,虞富春,绘,,,,,,,,,,,,,,,,江苏人民出版社,南京,11,1957,,52,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.18,
城隍显灵,城隍显灵,,李明改编、许志浩绘图,李明改编、许志浩绘图,,李明改编,李明,改编,许志浩绘图,许志浩,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,38,,,,Ref004: 225,0.1,
铃铛不响了,铃铛不响了,,蓝谷改编、康济绘图,蓝谷改编、康济绘图,,蓝谷改编,蓝谷,改编,康济绘图,康济,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,7,1957,,15,,,,Ref004: 225,0.11,
秘密吃熊心,秘密吃熊心,,沃叶沃金著、山鹰改编、华三川画,沃叶沃金著、山鹰改编、华三川画,,沃叶沃金著,沃叶沃金,著,山鹰改编,山鹰,改编,华三川画,华三川,画,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,28,,,,Ref004: 225,0.13,
海上遭遇,海上遭遇,,林树中改编、程修绘图,林树中改编、程修绘图,,林树中改编,林树中,改编,程修绘图,程修,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,23,,,,Ref004: 225,0.18,
海上歼敌,海上歼敌,,耕森改编、程修绘图,耕森改编、程修绘图,,耕森改编,耕森,改编,程修绘图,程修,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,40,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.13,
柴郎和村兰,柴郎和村兰,,肖甘牛原著、田风改编、宋杰绘图,肖甘牛原著、田风改编、宋杰绘图,,肖甘牛原著,肖甘牛,原著,田风改编,田风,改编,宋杰绘图,宋杰,绘图,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,40,,,,Ref004: 225,0.15,
桃花女,桃花女,,江澄改编、盛焕文、鹤年画,江澄改编、盛焕文、鹤年画,,江澄改编,江澄,改编,盛焕文,盛焕,文,鹤年画,鹤年,画,,,,,,,,,,,,,江苏人民出版社,南京,12,1957,,73,,,"Flagged_Author_Core_(n)=1,2,3",Ref004: 225,0.16,
梦仙人,梦仙人,,黄澈吾改编、朱光玉绘图,黄澈吾改编、朱光玉绘图,,黄澈吾改编,黄澈吾,改编,朱光玉绘图,朱光玉,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,69,,,,Ref004: 225,0.15,
猪的本领,猪的本领,,肖洛编、杜春甫画,肖洛编、杜春甫画,,肖洛编,肖洛,编,杜春甫画,杜春甫,画,,,,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,8,,,,Ref004: 225,0.14,
智判金玉镯,智判金玉镯,,明泉改编、郑鸥绘图,明泉改编、郑鸥绘图,,明泉改编,明泉,改编,郑鸥绘图,郑鸥,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,6,1957,,83,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.19,
游击队员的儿子,游击队员的儿子,,山鹰改编、蔡雄绘图,山鹰改编、蔡雄绘图,,山鹰改编,山鹰,改编,蔡雄绘图,蔡雄,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,8,1957,,26,,,,Ref004: 225,0.12,
傣家和爱尼家的故事,傣家和爱尼家的故事,,朱德普原著、林陵编绘,朱德普原著、林陵编绘,,朱德普原著,朱德普,原著,林陵编绘,林陵,编绘,,,,,,,,,,,,,,,,江苏人民出版社,南京,1,1957,,18,,,,Ref004: 225,0.12,
装航与云英,装航与云英,,盛焕文、盛鹤年,盛焕文、盛鹤年,,盛焕文,盛焕,文,盛鹤年,盛鹤年,,,,,,,,,,,,,,,,,江苏人民出版社,南京,,1957,,,,,Flagged_Author_Core_(n)=1,Ref004: 225,,
新的家,新的家,,赤兵改编、梅云绘图,赤兵改编、梅云绘图,,赤兵改编,赤兵,改编,梅云绘图,梅云,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,18,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.11,
新媳妇,新媳妇,,蓝谷改编、范志泉绘图,蓝谷改编、范志泉绘图,,蓝谷改编,蓝谷,改编,范志泉绘图,范志泉,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,13,,,,Ref004: 225,0.16,
蓝地毯,蓝地毯,,一敏改编、胡庆良绘图,一敏改编、胡庆良绘图,,一敏改编,一敏,改编,胡庆良绘图,胡庆良,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,28,,,,Ref004: 225,0.12,
"""督战员""活捉参谋长","""督战员""活捉参谋长",,夏耘改编、孙铁生绘图,夏耘改编、孙铁生绘图,,夏耘改编,夏耘,改编,孙铁生绘图,孙铁生,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,9,1957,,35,,,,Ref004: 225,0.14,
漏,漏,,曹颖编文、刘圻绘图,曹颖编文、刘圻绘图,,曹颖编文,曹颖,编文,刘圻绘图,刘圻,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,22,,,,Ref004: 225,0.14,
熊和金花鼠,熊和金花鼠,,明泉改编、窦宗淦绘图,明泉改编、窦宗淦绘图,,明泉改编,明泉,改编,窦宗淦绘图,窦宗淦,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,4,1957,,25,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.14,
瑶族姑娘玛娜,瑶族姑娘玛娜,,高天青改编、俞沙丁绘图,高天青改编、俞沙丁绘图,,高天青改编,高天青,改编,俞沙丁绘图,俞沙丁,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,5,1957,,19,,,,Ref004: 225,0.12,
赛跑,赛跑,,夏耘改编、刘微、陆青绘图,夏耘改编、刘微、陆青绘图,,夏耘改编,夏耘,改编,刘微,刘微,,陆青绘图,陆青,绘图,,,,,,,,,,,,,江苏人民出版社,南京,7,1957,,10.5,,,,Ref004: 225,0.12,
糊涂虫上当（根据俄罗斯民间传说改编）,糊涂虫上当,（根据俄罗斯民间传说改编）,陈静改编、朱宗之绘图,陈静改编、朱宗之绘图,,陈静改编,陈静,改编,朱宗之绘图,朱宗之,绘图,,,,,,,,,,,,,,,,江苏人民出版社,南京,2,1957,,22,,,,Ref004: 225,0.11,
聪明的小猪,聪明的小猪,,浦家祥编绘,浦家祥编绘,,浦家祥编绘,浦家祥,编绘,,,,,,,,,,,,,,,,,,,江苏人民出版社,南京,1,1957,,16,,,,Ref004: 225,0.1,
小英雄雨来,小英雄雨来,,慰鸿编文、文田绘图,慰鸿编文、文田绘图,,慰鸿编文,慰鸿,编文,文田绘图,文田,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,5,1957,,15,,,"Flagged_Author_Core_(n)=1,2",Ref004: 225,0.14,
小美人鱼会飞了,小美人鱼会飞了,,阿德编绘,阿德编绘,,阿德编绘,阿德,编绘,,,,,,,,,,,,,,,,,,,安徽人民出版社,合肥,12,1957,,2.5,,,,Ref004: 225,0.12,
王子是怎样得救的,王子是怎样得救的,,伊南编文、兴呜绘图,伊南编文、兴呜绘图,,伊南编文,伊南,编文,兴呜绘图,兴呜,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,3,1957,,17,,,,Ref004: 225,0.18,
五亿农民的方向,五亿农民的方向,,洪非编文、柳文田绘图,洪非编文、柳文田绘图,,洪非编文,洪非,编文,柳文田绘图,柳文田,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,1,1957,,2.1,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.09,
友谊,友谊,,谢平实编文、孙宪忠绘图,谢平实编文、孙宪忠绘图,,谢平实编文,谢平实,编文,孙宪忠绘图,孙宪忠,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,12,1957,,4,,,,Ref004: 225,0.21,
打面缸,打面缸,,兴呜编绘,兴呜编绘,,兴呜编绘,兴呜,编绘,,,,,,,,,,,,,,,,,,,安徽人民出版社,合肥,3,1957,,23.5,,,,Ref004: 225,0.15,
龙冬花,龙冬花,,建中编文、庆涛、雪熊绘图,建中编文、庆涛、雪熊绘图,,建中编文,建中,编文,庆涛,庆涛,,雪熊绘图,雪熊,绘图,,,,,,,,,,,,,安徽人民出版社,合肥,5,1957,,2.2,,,"Flagged_Author_Core_(n)=1,3",Ref004: 225,0.15,
巧断奇案,巧断奇案,,星星据“聊斋”中“胭脂”改编、窦家六画,星星据“聊斋”中“胭脂”改编、窦家六画,,星星据“聊斋”中“胭脂”改编,星星据“聊斋”中“胭脂”,改编,窦家六画,窦家六,画,,,,,,,,,,,,,,,,安徽人民出版社,合肥,12,1957,,14,,,,Ref004: 225,0.16,
巧计捉特务,巧计捉特务,,王海堃改编、王左英绘图,王海堃改编、王左英绘图,,王海堃改编,王海堃,改编,王左英绘图,王左英,绘图,,,,,,,,,,,,,,,,安徽人民出版社,合肥,3,1957,,17.5,,,,Ref004: 225,0.14,
虎口救小孩,虎口救小孩,,柳文田等绘,柳文田等绘,,柳文田等绘,柳文田,绘,等绘,等,绘,,,,,,,,,,,,,,,,安徽人民出版社,合肥,2,1957,,20,,,,Ref004: 225,0.18,
秋青湖边,秋青湖边,,吕宕编文、柳文田绘画,吕宕编文、柳文田绘画,,吕宕编文,吕宕,编文,柳文田绘画,柳文田,绘画,,,,,,,,,,,,,,,,安徽人民出版社,合肥,3,1957,,9,,,Flagged_Author_Core_(n)=1,Ref004: 225,0.22,
挂起了防火旗的时候,挂起了防火旗的时候,,路辛编、庆涛绘,路辛编、庆涛绘,,路辛编,路辛,编,庆涛绘,庆涛,绘,,,,,,,,,,,,,,,,安徽人民出版社,合肥,2,1957,,5,,,Flagged_Author_Core_(n)=1,Ref004: 226,0.11,
高志英,高志英,,封伯葳编文、郑若泉等绘图,封伯葳编文、郑若泉等绘图,,封伯葳编文,封伯葳,编文,郑若泉等绘图,郑若泉,绘图,等绘图,等,绘图,,,,,,,,,,,,,安徽人民出版社,合肥,4,1957,,1.5,,,,Ref004: 226,0.21,
爱社的故事,爱社的故事,,竹峰编文、若泉等绘图,竹峰编文、若泉等绘图,,竹峰编文,竹峰,编文,若泉等绘图,若泉,绘图,等绘图,等,绘图,,,,,,,,,,,,,安徽人民出版社,合肥,11,1957,,12,,,"Flagged_Author_Core_(n)=1,2",Ref004: 226,0.11,
